Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm007_turtles_s01_uV_allregions_iti.mat,79,L Fusiform Gyrus,3,0.7321428571428571,0.7857142857142857,0.6964285714285714,0.7321428571428571,0.49125,0.1269684982039959,0.4982142857142857,0.08492223636741658,0.49732142857142864,0.09899824854931419,0.4982142857142857,0.10613098424756667,0.019801980198019802,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.7326732673267327,0.6039603960396039,0.00034278207818919104,1.0438284109209883e-05,0.0022807663732041096,0.00034278207818919104,True,True,True,True,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,79,L Fusiform Gyrus,4,0.5892857142857143,0.7857142857142857,0.5357142857142857,0.5892857142857143,0.48821428571428577,0.13654479308813106,0.49607142857142855,0.08020488220334035,0.49375,0.08514477557471463,0.4910714285714286,0.08586521704296504,0.33663366336633666,0.009900990099009901,0.39603960396039606,0.21782178217821782,0.7524752475247525,0.6336633663366337,0.11440277061717805,1.0438284109209883e-05,0.3444398803616697,0.11440277061717805,False,True,False,False,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,81,L Middle Occipital Gyrus,1,0.5178571428571429,0.8392857142857143,0.5178571428571429,0.6607142857142857,0.5166071428571428,0.16543014947022655,0.5064285714285713,0.15117215350677896,0.5196428571428572,0.14900420166212225,0.5155357142857142,0.14192187986906735,0.504950495049505,0.009900990099009901,0.594059405940594,0.2376237623762376,0.6831683168316832,0.04950495049504951,0.4469265474175108,1.285786024041169e-07,0.4469265474175108,0.011120694736430053,False,True,False,True,False,True
k12wm007_turtles_s01_uV_allregions_iti.mat,81,L Middle Occipital Gyrus,2,0.5178571428571429,0.9285714285714286,0.5535714285714286,0.6428571428571429,0.4817857142857143,0.13251672862040775,0.4994642857142857,0.13990581891897194,0.4710714285714286,0.16332416707206424,0.4830357142857143,0.1254083979855496,0.44554455445544555,0.009900990099009901,0.37623762376237624,0.18811881188118812,0.26732673267326734,0.039603960396039604,0.4469265474175108,5.504027789093868e-12,0.25220188001141275,0.022023273051075383,False,True,False,True,False,True
k12wm007_turtles_s01_uV_allregions_iti.mat,81,L Middle Occipital Gyrus,3,0.6785714285714286,0.75,0.625,0.625,0.5157142857142856,0.12228498603982693,0.5110714285714285,0.09940103552130994,0.505,0.12449858203396678,0.5091071428571429,0.10655487411512997,0.0297029702970297,0.009900990099009901,0.27722772277227725,0.22772277227722773,0.8514851485148515,0.8910891089108911,0.00522740916094609,0.00011722293045959842,0.04071340730475309,0.04071340730475309,True,True,True,True,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,81,L Middle Occipital Gyrus,4,0.5892857142857143,0.8392857142857143,0.5714285714285714,0.6964285714285714,0.5094642857142857,0.1371857412133237,0.49767857142857147,0.1316553103687782,0.5041071428571429,0.11855566642743476,0.4948214285714285,0.12450414431726683,0.40594059405940597,0.009900990099009901,0.3564356435643564,0.019801980198019802,0.7029702970297029,0.06930693069306931,0.11440277061717805,1.285786024041169e-07,0.17484097649184238,0.0022807663732041096,False,True,False,True,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,82,L Middle Occipital Gyrus,1,0.39285714285714285,0.8035714285714286,0.5535714285714286,0.48214285714285715,0.4558928571428571,0.17587163659981347,0.48714285714285716,0.14992181704659008,0.46517857142857133,0.161670934249917,0.47,0.16019999482712155,0.504950495049505,0.009900990099009901,0.33663366336633666,0.43564356435643564,0.0297029702970297,0.1782178217821782,0.959286592695247,2.68915905507483e-06,0.25220188001141275,0.6555601196383303,False,True,False,False,True,False
k12wm007_turtles_s01_uV_allregions_iti.mat,82,L Middle Occipital Gyrus,2,0.6785714285714286,0.7678571428571429,0.7321428571428571,0.6785714285714286,0.5214285714285715,0.12225126620296917,0.5169642857142857,0.1039190005659358,0.5173214285714286,0.12848058258355657,0.5162499999999999,0.10253735034025928,0.12871287128712872,0.019801980198019802,0.04950495049504951,0.04950495049504951,0.21782178217821782,0.6435643564356436,0.00522740916094609,3.666609198474391e-05,0.00034278207818919104,0.00522740916094609,True,True,True,True,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,82,L Middle Occipital Gyrus,3,0.7142857142857143,0.6785714285714286,0.7142857142857143,0.6785714285714286,0.5058928571428573,0.16686087556238177,0.5216071428571428,0.11837730658398835,0.5069642857142856,0.15188160115337745,0.5169642857142857,0.14345058467377822,0.07920792079207921,0.22772277227722773,0.019801980198019802,0.21782178217821782,0.6336633663366337,0.7722772277227723,0.000920777394246272,0.00522740916094609,0.000920777394246272,0.00522740916094609,True,True,True,True,False,False
k12wm007_turtles_s01_uV_allregions_iti.mat,82,L Middle Occipital Gyrus,4,0.7142857142857143,0.75,0.7142857142857143,0.7142857142857143,0.5105357142857143,0.18309731744100444,0.5151785714285714,0.1718874442656774,0.5196428571428572,0.1809278150333204,0.5187499999999999,0.18390965733035664,0.2376237623762376,0.019801980198019802,0.26732673267326734,0.25742574257425743,0.7425742574257426,0.7623762376237624,0.000920777394246272,0.00011722293045959842,0.000920777394246272,0.000920777394246272,True,True,True,True,False,False
